Date,Country,Confirmed,Recovered,Deaths
2020-02-05,Western Sahara,0,0,0
2020-02-05,Yemen,0,0,0
2020-02-05,Zambia,0,0,0
2020-02-05,Zimbabwe,0,0,0
2020-02-06,Afghanistan,0,0,0
2020-02-06,Albania,0,0,0
2020-02-06,Algeria,0,0,0
2020-02-06,Andorra,0,0,0
2020-02-06,Angola,0,0,0
2020-02-06,Antigua and Barbuda,0,0,0
2020-02-06,Argentina,0,0,0
2020-02-06,Armenia,0,0,0
2020-02-06,Australia,14,2,0
2020-02-06,Austria,0,0,0
2020-02-06,Azerbaijan,0,0,0
2020-02-06,Bahamas,0,0,0
2020-02-06,Bahrain,0,0,0
2020-02-06,Bangladesh,0,0,0
2020-02-06,Barbados,0,0,0
2020-02-06,Belarus,0,0,0
2020-02-06,Belgium,1,0,0
2020-02-06,Belize,0,0,0
2020-02-06,Benin,0,0,0
2020-02-06,Bhutan,0,0,0
2020-02-06,Bolivia,0,0,0
2020-02-06,Bosnia and Herzegovina,0,0,0
2020-02-06,Botswana,0,0,0
2020-02-06,Brazil,0,0,0
2020-02-06,Brunei,0,0,0
2020-02-06,Bulgaria,0,0,0
2020-02-06,Burkina Faso,0,0,0
2020-02-06,Burma,0,0,0
2020-02-06,Burundi,0,0,0
2020-02-06,Cabo Verde,0,0,0
2020-02-06,Cambodia,1,0,0
2020-02-06,Cameroon,0,0,0
2020-02-06,Canada,5,0,0
2020-02-06,Central African Republic,0,0,0
2020-02-06,Chad,0,0,0
2020-02-06,Chile,0,0,0
2020-02-06,China,30587,1477,633
2020-02-06,Colombia,0,0,0
2020-02-06,Congo (Brazzaville),0,0,0
2020-02-06,Congo (Kinshasa),0,0,0
2020-02-06,Costa Rica,0,0,0
2020-02-06,Cote d'Ivoire,0,0,0
2020-02-06,Croatia,0,0,0
2020-02-06,Cuba,0,0,0
2020-02-06,Cyprus,0,0,0
2020-02-06,Czechia,0,0,0
2020-02-06,Denmark,0,0,0
2020-02-06,Diamond Princess,0,0,0
2020-02-06,Djibouti,0,0,0
2020-02-06,Dominica,0,0,0
2020-02-06,Dominican Republic,0,0,0
2020-02-06,Ecuador,0,0,0
2020-02-06,Egypt,0,0,0
2020-02-06,El Salvador,0,0,0
2020-02-06,Equatorial Guinea,0,0,0
2020-02-06,Eritrea,0,0,0
2020-02-06,Estonia,0,0,0
2020-02-06,Eswatini,0,0,0
2020-02-06,Ethiopia,0,0,0
2020-02-06,Fiji,0,0,0
2020-02-06,Finland,1,0,0
2020-02-06,France,6,0,0
2020-02-06,Gabon,0,0,0
2020-02-06,Gambia,0,0,0
2020-02-06,Georgia,0,0,0
2020-02-06,Germany,12,0,0
2020-02-06,Ghana,0,0,0
2020-02-06,Greece,0,0,0
2020-02-06,Grenada,0,0,0
2020-02-06,Guatemala,0,0,0
2020-02-06,Guinea,0,0,0
2020-02-06,Guinea-Bissau,0,0,0
2020-02-06,Guyana,0,0,0
2020-02-06,Haiti,0,0,0
2020-02-06,Holy See,0,0,0
2020-02-06,Honduras,0,0,0
2020-02-06,Hungary,0,0,0
2020-02-06,Iceland,0,0,0
2020-02-06,India,3,0,0
2020-02-06,Indonesia,0,0,0
2020-02-06,Iran,0,0,0
2020-02-06,Iraq,0,0,0
2020-02-06,Ireland,0,0,0
2020-02-06,Israel,0,0,0
2020-02-06,Italy,2,0,0
2020-02-06,Jamaica,0,0,0
2020-02-06,Japan,22,1,0
2020-02-06,Jordan,0,0,0
2020-02-06,Kazakhstan,0,0,0
2020-02-06,Kenya,0,0,0
2020-02-06,"Korea, South",23,0,0
2020-02-06,Kosovo,0,0,0
2020-02-06,Kuwait,0,0,0
2020-02-06,Kyrgyzstan,0,0,0
2020-02-06,Laos,0,0,0
2020-02-06,Latvia,0,0,0
2020-02-06,Lebanon,0,0,0
2020-02-06,Liberia,0,0,0
2020-02-06,Libya,0,0,0
2020-02-06,Liechtenstein,0,0,0
2020-02-06,Lithuania,0,0,0
2020-02-06,Luxembourg,0,0,0
2020-02-06,MS Zaandam,0,0,0
2020-02-06,Madagascar,0,0,0
2020-02-06,Malawi,0,0,0
2020-02-06,Malaysia,12,0,0
2020-02-06,Maldives,0,0,0
2020-02-06,Mali,0,0,0
2020-02-06,Malta,0,0,0
2020-02-06,Mauritania,0,0,0
2020-02-06,Mauritius,0,0,0
2020-02-06,Mexico,0,0,0
2020-02-06,Moldova,0,0,0
2020-02-06,Monaco,0,0,0
2020-02-06,Mongolia,0,0,0
2020-02-06,Montenegro,0,0,0
2020-02-06,Morocco,0,0,0
2020-02-06,Mozambique,0,0,0
2020-02-06,Namibia,0,0,0
2020-02-06,Nepal,1,0,0
2020-02-06,Netherlands,0,0,0
2020-02-06,New Zealand,0,0,0
2020-02-06,Nicaragua,0,0,0
2020-02-06,Niger,0,0,0
2020-02-06,Nigeria,0,0,0
2020-02-06,North Macedonia,0,0,0
2020-02-06,Norway,0,0,0
2020-02-06,Oman,0,0,0
2020-02-06,Pakistan,0,0,0
2020-02-06,Panama,0,0,0
2020-02-06,Papua New Guinea,0,0,0
2020-02-06,Paraguay,0,0,0
2020-02-06,Peru,0,0,0
2020-02-06,Philippines,2,0,1
2020-02-06,Poland,0,0,0
2020-02-06,Portugal,0,0,0
2020-02-06,Qatar,0,0,0
2020-02-06,Romania,0,0,0
2020-02-06,Russia,2,0,0
2020-02-06,Rwanda,0,0,0
2020-02-06,Saint Kitts and Nevis,0,0,0
2020-02-06,Saint Lucia,0,0,0
2020-02-06,Saint Vincent and the Grenadines,0,0,0
2020-02-06,San Marino,0,0,0
2020-02-06,Sao Tome and Principe,0,0,0
2020-02-06,Saudi Arabia,0,0,0
2020-02-06,Senegal,0,0,0
2020-02-06,Serbia,0,0,0
2020-02-06,Seychelles,0,0,0
2020-02-06,Sierra Leone,0,0,0
2020-02-06,Singapore,28,0,0
2020-02-06,Slovakia,0,0,0
2020-02-06,Slovenia,0,0,0
2020-02-06,Somalia,0,0,0
2020-02-06,South Africa,0,0,0
2020-02-06,South Sudan,0,0,0
2020-02-06,Spain,1,0,0
2020-02-06,Sri Lanka,1,0,0
2020-02-06,Sudan,0,0,0
2020-02-06,Suriname,0,0,0
2020-02-06,Sweden,1,0,0
2020-02-06,Switzerland,0,0,0
2020-02-06,Syria,0,0,0
2020-02-06,Taiwan*,16,1,0
2020-02-06,Tanzania,0,0,0
2020-02-06,Thailand,25,5,0
2020-02-06,Timor-Leste,0,0,0
2020-02-06,Togo,0,0,0
2020-02-06,Trinidad and Tobago,0,0,0
2020-02-06,Tunisia,0,0,0
2020-02-06,Turkey,0,0,0
2020-02-06,US,11,0,0
2020-02-06,Uganda,0,0,0
2020-02-06,Ukraine,0,0,0
2020-02-06,United Arab Emirates,5,0,0
2020-02-06,United Kingdom,2,0,0
2020-02-06,Uruguay,0,0,0
2020-02-06,Uzbekistan,0,0,0
2020-02-06,Venezuela,0,0,0
2020-02-06,Vietnam,10,1,0
2020-02-06,West Bank and Gaza,0,0,0
2020-02-06,Western Sahara,0,0,0
2020-02-06,Yemen,0,0,0
2020-02-06,Zambia,0,0,0
2020-02-06,Zimbabwe,0,0,0
2020-02-07,Afghanistan,0,0,0
2020-02-07,Albania,0,0,0
2020-02-07,Algeria,0,0,0
2020-02-07,Andorra,0,0,0
2020-02-07,Angola,0,0,0
2020-02-07,Antigua and Barbuda,0,0,0
2020-02-07,Argentina,0,0,0
2020-02-07,Armenia,0,0,0
2020-02-07,Australia,15,2,0
2020-02-07,Austria,0,0,0
2020-02-07,Azerbaijan,0,0,0
2020-02-07,Bahamas,0,0,0
2020-02-07,Bahrain,0,0,0
2020-02-07,Bangladesh,0,0,0
2020-02-07,Barbados,0,0,0
2020-02-07,Belarus,0,0,0
2020-02-07,Belgium,1,0,0
2020-02-07,Belize,0,0,0
2020-02-07,Benin,0,0,0
2020-02-07,Bhutan,0,0,0
2020-02-07,Bolivia,0,0,0
2020-02-07,Bosnia and Herzegovina,0,0,0
2020-02-07,Botswana,0,0,0
2020-02-07,Brazil,0,0,0
2020-02-07,Brunei,0,0,0
2020-02-07,Bulgaria,0,0,0
2020-02-07,Burkina Faso,0,0,0
2020-02-07,Burma,0,0,0
2020-02-07,Burundi,0,0,0
2020-02-07,Cabo Verde,0,0,0
2020-02-07,Cambodia,1,0,0
2020-02-07,Cameroon,0,0,0
2020-02-07,Canada,7,0,0
2020-02-07,Central African Republic,0,0,0
2020-02-07,Chad,0,0,0
2020-02-07,Chile,0,0,0
2020-02-07,China,34110,1999,718
2020-02-07,Colombia,0,0,0
2020-02-07,Congo (Brazzaville),0,0,0
2020-02-07,Congo (Kinshasa),0,0,0
2020-02-07,Costa Rica,0,0,0
2020-02-07,Cote d'Ivoire,0,0,0
2020-02-07,Croatia,0,0,0
2020-02-07,Cuba,0,0,0
2020-02-07,Cyprus,0,0,0
2020-02-07,Czechia,0,0,0
2020-02-07,Denmark,0,0,0
2020-02-07,Diamond Princess,61,0,0
2020-02-07,Djibouti,0,0,0
2020-02-07,Dominica,0,0,0
2020-02-07,Dominican Republic,0,0,0
2020-02-07,Ecuador,0,0,0
2020-02-07,Egypt,0,0,0
2020-02-07,El Salvador,0,0,0
2020-02-07,Equatorial Guinea,0,0,0
2020-02-07,Eritrea,0,0,0
2020-02-07,Estonia,0,0,0
2020-02-07,Eswatini,0,0,0
2020-02-07,Ethiopia,0,0,0
2020-02-07,Fiji,0,0,0
2020-02-07,Finland,1,0,0
2020-02-07,France,6,0,0
2020-02-07,Gabon,0,0,0
2020-02-07,Gambia,0,0,0
2020-02-07,Georgia,0,0,0
2020-02-07,Germany,13,0,0
2020-02-07,Ghana,0,0,0
2020-02-07,Greece,0,0,0
2020-02-07,Grenada,0,0,0
2020-02-07,Guatemala,0,0,0
2020-02-07,Guinea,0,0,0
2020-02-07,Guinea-Bissau,0,0,0
2020-02-07,Guyana,0,0,0
2020-02-07,Haiti,0,0,0
2020-02-07,Holy See,0,0,0
2020-02-07,Honduras,0,0,0
2020-02-07,Hungary,0,0,0
2020-02-07,Iceland,0,0,0
2020-02-07,India,3,0,0
2020-02-07,Indonesia,0,0,0
2020-02-07,Iran,0,0,0
2020-02-07,Iraq,0,0,0
2020-02-07,Ireland,0,0,0
2020-02-07,Israel,0,0,0
2020-02-07,Italy,3,0,0
2020-02-07,Jamaica,0,0,0
2020-02-07,Japan,25,1,0
2020-02-07,Jordan,0,0,0
2020-02-07,Kazakhstan,0,0,0
2020-02-07,Kenya,0,0,0
2020-02-07,"Korea, South",24,1,0
2020-02-07,Kosovo,0,0,0
2020-02-07,Kuwait,0,0,0
2020-02-07,Kyrgyzstan,0,0,0
2020-02-07,Laos,0,0,0
2020-02-07,Latvia,0,0,0
2020-02-07,Lebanon,0,0,0
2020-02-07,Liberia,0,0,0
2020-02-07,Libya,0,0,0
2020-02-07,Liechtenstein,0,0,0
2020-02-07,Lithuania,0,0,0
2020-02-07,Luxembourg,0,0,0
2020-02-07,MS Zaandam,0,0,0
2020-02-07,Madagascar,0,0,0
2020-02-07,Malawi,0,0,0
2020-02-07,Malaysia,12,1,0
2020-02-07,Maldives,0,0,0
2020-02-07,Mali,0,0,0
2020-02-07,Malta,0,0,0
2020-02-07,Mauritania,0,0,0
2020-02-07,Mauritius,0,0,0
2020-02-07,Mexico,0,0,0
2020-02-07,Moldova,0,0,0
2020-02-07,Monaco,0,0,0
2020-02-07,Mongolia,0,0,0
2020-02-07,Montenegro,0,0,0
2020-02-07,Morocco,0,0,0
2020-02-07,Mozambique,0,0,0
2020-02-07,Namibia,0,0,0
2020-02-07,Nepal,1,0,0
2020-02-07,Netherlands,0,0,0
2020-02-07,New Zealand,0,0,0
2020-02-07,Nicaragua,0,0,0
2020-02-07,Niger,0,0,0
2020-02-07,Nigeria,0,0,0
2020-02-07,North Macedonia,0,0,0
2020-02-07,Norway,0,0,0
2020-02-07,Oman,0,0,0
2020-02-07,Pakistan,0,0,0
2020-02-07,Panama,0,0,0
2020-02-07,Papua New Guinea,0,0,0
2020-02-07,Paraguay,0,0,0
2020-02-07,Peru,0,0,0
2020-02-07,Philippines,3,0,1
2020-02-07,Poland,0,0,0
2020-02-07,Portugal,0,0,0
2020-02-07,Qatar,0,0,0
2020-02-07,Romania,0,0,0
2020-02-07,Russia,2,0,0
2020-02-07,Rwanda,0,0,0
2020-02-07,Saint Kitts and Nevis,0,0,0
2020-02-07,Saint Lucia,0,0,0
2020-02-07,Saint Vincent and the Grenadines,0,0,0
2020-02-07,San Marino,0,0,0
2020-02-07,Sao Tome and Principe,0,0,0
2020-02-07,Saudi Arabia,0,0,0
2020-02-07,Senegal,0,0,0
2020-02-07,Serbia,0,0,0
2020-02-07,Seychelles,0,0,0
2020-02-07,Sierra Leone,0,0,0
2020-02-07,Singapore,30,0,0
2020-02-07,Slovakia,0,0,0
2020-02-07,Slovenia,0,0,0
2020-02-07,Somalia,0,0,0
2020-02-07,South Africa,0,0,0
2020-02-07,South Sudan,0,0,0
2020-02-07,Spain,1,0,0
2020-02-07,Sri Lanka,1,0,0
2020-02-07,Sudan,0,0,0
2020-02-07,Suriname,0,0,0
2020-02-07,Sweden,1,0,0
2020-02-07,Switzerland,0,0,0
2020-02-07,Syria,0,0,0
2020-02-07,Taiwan*,16,1,0
2020-02-07,Tanzania,0,0,0
2020-02-07,Thailand,25,5,0
2020-02-07,Timor-Leste,0,0,0
2020-02-07,Togo,0,0,0
2020-02-07,Trinidad and Tobago,0,0,0
2020-02-07,Tunisia,0,0,0
2020-02-07,Turkey,0,0,0
2020-02-07,US,11,0,0
2020-02-07,Uganda,0,0,0
2020-02-07,Ukraine,0,0,0
2020-02-07,United Arab Emirates,5,0,0
2020-02-07,United Kingdom,3,0,0
2020-02-07,Uruguay,0,0,0
2020-02-07,Uzbekistan,0,0,0
2020-02-07,Venezuela,0,0,0
2020-02-07,Vietnam,10,1,0
2020-02-07,West Bank and Gaza,0,0,0
2020-02-07,Western Sahara,0,0,0
2020-02-07,Yemen,0,0,0
2020-02-07,Zambia,0,0,0
2020-02-07,Zimbabwe,0,0,0
2020-02-08,Afghanistan,0,0,0
2020-02-08,Albania,0,0,0
2020-02-08,Algeria,0,0,0
2020-02-08,Andorra,0,0,0
2020-02-08,Angola,0,0,0
2020-02-08,Antigua and Barbuda,0,0,0
2020-02-08,Argentina,0,0,0
2020-02-08,Armenia,0,0,0
2020-02-08,Australia,15,2,0
2020-02-08,Austria,0,0,0
2020-02-08,Azerbaijan,0,0,0
2020-02-08,Bahamas,0,0,0
2020-02-08,Bahrain,0,0,0
2020-02-08,Bangladesh,0,0,0
2020-02-08,Barbados,0,0,0
2020-02-08,Belarus,0,0,0
2020-02-08,Belgium,1,0,0
2020-02-08,Belize,0,0,0
2020-02-08,Benin,0,0,0
2020-02-08,Bhutan,0,0,0
2020-02-08,Bolivia,0,0,0
2020-02-08,Bosnia and Herzegovina,0,0,0
2020-02-08,Botswana,0,0,0
2020-02-08,Brazil,0,0,0
2020-02-08,Brunei,0,0,0
2020-02-08,Bulgaria,0,0,0
2020-02-08,Burkina Faso,0,0,0
2020-02-08,Burma,0,0,0
2020-02-08,Burundi,0,0,0
2020-02-08,Cabo Verde,0,0,0
2020-02-08,Cambodia,1,0,0
2020-02-08,Cameroon,0,0,0
2020-02-08,Canada,7,0,0
2020-02-08,Central African Republic,0,0,0
2020-02-08,Chad,0,0,0
2020-02-08,Chile,0,0,0
2020-02-08,China,36814,2596,805
2020-02-08,Colombia,0,0,0
2020-02-08,Congo (Brazzaville),0,0,0
2020-02-08,Congo (Kinshasa),0,0,0
2020-02-08,Costa Rica,0,0,0
2020-02-08,Cote d'Ivoire,0,0,0
2020-02-08,Croatia,0,0,0
2020-02-08,Cuba,0,0,0
2020-02-08,Cyprus,0,0,0
2020-02-08,Czechia,0,0,0
2020-02-08,Denmark,0,0,0
2020-02-08,Diamond Princess,61,0,0
2020-02-08,Djibouti,0,0,0
2020-02-08,Dominica,0,0,0
2020-02-08,Dominican Republic,0,0,0
2020-02-08,Ecuador,0,0,0
2020-02-08,Egypt,0,0,0
2020-02-08,El Salvador,0,0,0
2020-02-08,Equatorial Guinea,0,0,0
2020-02-08,Eritrea,0,0,0
2020-02-08,Estonia,0,0,0
2020-02-08,Eswatini,0,0,0
2020-02-08,Ethiopia,0,0,0
2020-02-08,Fiji,0,0,0
2020-02-08,Finland,1,0,0
2020-02-08,France,11,0,0
2020-02-08,Gabon,0,0,0
2020-02-08,Gambia,0,0,0
2020-02-08,Georgia,0,0,0
2020-02-08,Germany,13,0,0
2020-02-08,Ghana,0,0,0
2020-02-08,Greece,0,0,0
2020-02-08,Grenada,0,0,0
2020-02-08,Guatemala,0,0,0
2020-02-08,Guinea,0,0,0
2020-02-08,Guinea-Bissau,0,0,0
2020-02-08,Guyana,0,0,0
2020-02-08,Haiti,0,0,0
2020-02-08,Holy See,0,0,0
2020-02-08,Honduras,0,0,0
2020-02-08,Hungary,0,0,0
2020-02-08,Iceland,0,0,0
2020-02-08,India,3,0,0
2020-02-08,Indonesia,0,0,0
2020-02-08,Iran,0,0,0
2020-02-08,Iraq,0,0,0
2020-02-08,Ireland,0,0,0
2020-02-08,Israel,0,0,0
2020-02-08,Italy,3,0,0
2020-02-08,Jamaica,0,0,0
2020-02-08,Japan,25,1,0
2020-02-08,Jordan,0,0,0
2020-02-08,Kazakhstan,0,0,0
2020-02-08,Kenya,0,0,0
2020-02-08,"Korea, South",24,1,0
2020-02-08,Kosovo,0,0,0
2020-02-08,Kuwait,0,0,0
2020-02-08,Kyrgyzstan,0,0,0
2020-02-08,Laos,0,0,0
2020-02-08,Latvia,0,0,0
2020-02-08,Lebanon,0,0,0
2020-02-08,Liberia,0,0,0
2020-02-08,Libya,0,0,0
2020-02-08,Liechtenstein,0,0,0
2020-02-08,Lithuania,0,0,0
2020-02-08,Luxembourg,0,0,0
2020-02-08,MS Zaandam,0,0,0
2020-02-08,Madagascar,0,0,0
2020-02-08,Malawi,0,0,0
2020-02-08,Malaysia,16,1,0
2020-02-08,Maldives,0,0,0
2020-02-08,Mali,0,0,0
2020-02-08,Malta,0,0,0
2020-02-08,Mauritania,0,0,0
2020-02-08,Mauritius,0,0,0
2020-02-08,Mexico,0,0,0
2020-02-08,Moldova,0,0,0
2020-02-08,Monaco,0,0,0
2020-02-08,Mongolia,0,0,0
2020-02-08,Montenegro,0,0,0
2020-02-08,Morocco,0,0,0
2020-02-08,Mozambique,0,0,0
2020-02-08,Namibia,0,0,0
2020-02-08,Nepal,1,0,0
2020-02-08,Netherlands,0,0,0
2020-02-08,New Zealand,0,0,0
2020-02-08,Nicaragua,0,0,0
2020-02-08,Niger,0,0,0
2020-02-08,Nigeria,0,0,0
2020-02-08,North Macedonia,0,0,0
2020-02-08,Norway,0,0,0
2020-02-08,Oman,0,0,0
2020-02-08,Pakistan,0,0,0
2020-02-08,Panama,0,0,0
2020-02-08,Papua New Guinea,0,0,0
2020-02-08,Paraguay,0,0,0
2020-02-08,Peru,0,0,0
2020-02-08,Philippines,3,0,1
2020-02-08,Poland,0,0,0
2020-02-08,Portugal,0,0,0
2020-02-08,Qatar,0,0,0
2020-02-08,Romania,0,0,0
2020-02-08,Russia,2,0,0
2020-02-08,Rwanda,0,0,0
2020-02-08,Saint Kitts and Nevis,0,0,0
2020-02-08,Saint Lucia,0,0,0
2020-02-08,Saint Vincent and the Grenadines,0,0,0
2020-02-08,San Marino,0,0,0
2020-02-08,Sao Tome and Principe,0,0,0
2020-02-08,Saudi Arabia,0,0,0
2020-02-08,Senegal,0,0,0
2020-02-08,Serbia,0,0,0
2020-02-08,Seychelles,0,0,0
2020-02-08,Sierra Leone,0,0,0
2020-02-08,Singapore,33,2,0
2020-02-08,Slovakia,0,0,0
2020-02-08,Slovenia,0,0,0
2020-02-08,Somalia,0,0,0
2020-02-08,South Africa,0,0,0
2020-02-08,South Sudan,0,0,0
2020-02-08,Spain,1,0,0
2020-02-08,Sri Lanka,1,1,0
2020-02-08,Sudan,0,0,0
2020-02-08,Suriname,0,0,0
2020-02-08,Sweden,1,0,0
2020-02-08,Switzerland,0,0,0
2020-02-08,Syria,0,0,0
2020-02-08,Taiwan*,17,1,0
2020-02-08,Tanzania,0,0,0
2020-02-08,Thailand,32,10,0
2020-02-08,Timor-Leste,0,0,0
2020-02-08,Togo,0,0,0
2020-02-08,Trinidad and Tobago,0,0,0
2020-02-08,Tunisia,0,0,0
2020-02-08,Turkey,0,0,0
2020-02-08,US,11,0,0
2020-02-08,Uganda,0,0,0
2020-02-08,Ukraine,0,0,0
2020-02-08,United Arab Emirates,7,0,0
2020-02-08,United Kingdom,3,0,0
2020-02-08,Uruguay,0,0,0
2020-02-08,Uzbekistan,0,0,0
2020-02-08,Venezuela,0,0,0
2020-02-08,Vietnam,13,1,0
2020-02-08,West Bank and Gaza,0,0,0
2020-02-08,Western Sahara,0,0,0
2020-02-08,Yemen,0,0,0
2020-02-08,Zambia,0,0,0
2020-02-08,Zimbabwe,0,0,0
2020-02-09,Afghanistan,0,0,0
2020-02-09,Albania,0,0,0
2020-02-09,Algeria,0,0,0
2020-02-09,Andorra,0,0,0
2020-02-09,Angola,0,0,0
2020-02-09,Antigua and Barbuda,0,0,0
2020-02-09,Argentina,0,0,0
2020-02-09,Armenia,0,0,0
