Date,Country,Confirmed,Recovered,Deaths
2020-04-10,Antigua and Barbuda,19,0,2
2020-04-10,Argentina,1975,375,82
2020-04-10,Armenia,937,149,12
2020-04-10,Australia,6215,1793,54
2020-04-10,Austria,13555,6064,319
2020-04-10,Azerbaijan,991,159,10
2020-04-10,Bahamas,42,5,8
2020-04-10,Bahrain,925,539,6
2020-04-10,Bangladesh,424,33,27
2020-04-10,Barbados,67,11,4
2020-04-10,Belarus,1981,169,19
2020-04-10,Belgium,26667,5568,3019
2020-04-10,Belize,10,0,2
2020-04-10,Benin,35,5,1
2020-04-10,Bhutan,5,2,0
2020-04-10,Bolivia,268,2,19
2020-04-10,Bosnia and Herzegovina,901,129,36
2020-04-10,Botswana,13,0,1
2020-04-10,Brazil,19638,173,1057
2020-04-10,Brunei,136,99,1
2020-04-10,Bulgaria,635,54,25
2020-04-10,Burkina Faso,443,146,24
2020-04-10,Burma,27,2,3
2020-04-10,Burundi,3,0,0
2020-04-10,Cabo Verde,7,1,1
2020-04-10,Cambodia,119,72,0
2020-04-10,Cameroon,820,98,12
2020-04-10,Canada,22059,5855,557
2020-04-10,Central African Republic,8,0,0
2020-04-10,Chad,11,2,0
2020-04-10,Chile,6501,1571,65
2020-04-10,China,82941,77791,3340
2020-04-10,Colombia,2473,197,80
2020-04-10,Congo (Brazzaville),60,5,5
2020-04-10,Congo (Kinshasa),215,13,20
2020-04-10,Costa Rica,558,42,3
2020-04-10,Cote d'Ivoire,444,52,3
2020-04-10,Croatia,1495,231,21
2020-04-10,Cuba,564,51,15
2020-04-10,Cyprus,595,58,10
2020-04-10,Czechia,5732,346,119
2020-04-10,Denmark,6014,1929,247
2020-04-10,Diamond Princess,712,619,11
2020-04-10,Djibouti,150,36,1
2020-04-10,Dominica,16,5,0
2020-04-10,Dominican Republic,2620,98,126
2020-04-10,Ecuador,7161,368,297
2020-04-10,Egypt,1794,384,135
2020-04-10,El Salvador,117,15,6
2020-04-10,Equatorial Guinea,18,3,0
2020-04-10,Eritrea,34,0,0
2020-04-10,Estonia,1258,93,24
2020-04-10,Eswatini,12,7,0
2020-04-10,Ethiopia,65,4,3
2020-04-10,Fiji,16,0,0
2020-04-10,Finland,2769,300,48
2020-04-10,France,125931,25195,13215
2020-04-10,Gabon,44,1,1
2020-04-10,Gambia,4,2,1
2020-04-10,Georgia,234,54,3
2020-04-10,Germany,122171,53913,2767
2020-04-10,Ghana,378,4,6
2020-04-10,Greece,2011,269,92
2020-04-10,Grenada,14,0,0
2020-04-10,Guatemala,126,17,3
2020-04-10,Guinea,212,15,0
2020-04-10,Guinea-Bissau,36,0,0
2020-04-10,Guyana,37,8,6
2020-04-10,Haiti,31,0,2
2020-04-10,Holy See,8,2,0
2020-04-10,Honduras,382,7,23
2020-04-10,Hungary,1190,112,77
2020-04-10,Iceland,1675,751,7
2020-04-10,India,7598,774,246
2020-04-10,Indonesia,3512,282,306
2020-04-10,Iran,68192,35465,4232
2020-04-10,Iraq,1279,550,70
2020-04-10,Ireland,8089,25,287
2020-04-10,Israel,10408,1183,95
2020-04-10,Italy,147577,30455,18849
2020-04-10,Jamaica,63,13,4
2020-04-10,Japan,5530,685,99
2020-04-10,Jordan,372,170,7
2020-04-10,Kazakhstan,812,64,10
2020-04-10,Kenya,189,22,7
2020-04-10,"Korea, South",10450,7117,208
2020-04-10,Kosovo,250,52,7
2020-04-10,Kuwait,993,123,1
2020-04-10,Kyrgyzstan,298,35,5
2020-04-10,Laos,16,0,0
2020-04-10,Latvia,612,16,3
2020-04-10,Lebanon,609,76,20
2020-04-10,Liberia,37,3,5
2020-04-10,Libya,24,8,1
2020-04-10,Liechtenstein,79,55,1
2020-04-10,Lithuania,999,54,22
2020-04-10,Luxembourg,3223,500,54
2020-04-10,MS Zaandam,9,0,2
2020-04-10,Madagascar,93,11,0
2020-04-10,Malawi,9,0,1
2020-04-10,Malaysia,4346,1830,70
2020-04-10,Maldives,19,13,0
2020-04-10,Mali,87,22,7
2020-04-10,Malta,350,16,2
2020-04-10,Mauritania,7,2,1
2020-04-10,Mauritius,318,23,9
2020-04-10,Mexico,3441,633,194
2020-04-10,Moldova,1438,56,29
2020-04-10,Monaco,90,5,1
2020-04-10,Mongolia,16,4,0
2020-04-10,Montenegro,255,4,2
2020-04-10,Morocco,1448,122,107
2020-04-10,Mozambique,20,2,0
2020-04-10,Namibia,16,3,0
2020-04-10,Nepal,9,1,0
2020-04-10,Netherlands,23249,287,2520
2020-04-10,New Zealand,1283,373,2
2020-04-10,Nicaragua,7,0,1
2020-04-10,Niger,438,41,11
2020-04-10,Nigeria,305,58,7
2020-04-10,North Macedonia,711,41,32
2020-04-10,Norway,6314,32,113
2020-04-10,Oman,484,109,3
2020-04-10,Pakistan,4695,727,66
2020-04-10,Panama,2752,16,66
2020-04-10,Papua New Guinea,2,0,0
2020-04-10,Paraguay,129,18,6
2020-04-10,Peru,5897,1569,169
2020-04-10,Philippines,4195,140,221
2020-04-10,Poland,5955,318,181
2020-04-10,Portugal,15472,233,435
2020-04-10,Qatar,2512,227,6
2020-04-10,Romania,5467,729,270
2020-04-10,Russia,11917,795,94
2020-04-10,Rwanda,118,7,0
2020-04-10,Saint Kitts and Nevis,12,0,0
2020-04-10,Saint Lucia,15,1,0
2020-04-10,Saint Vincent and the Grenadines,12,1,0
2020-04-10,San Marino,344,50,34
2020-04-10,Sao Tome and Principe,4,0,0
2020-04-10,Saudi Arabia,3651,685,47
2020-04-10,Senegal,265,137,2
2020-04-10,Serbia,3105,0,71
2020-04-10,Seychelles,11,0,0
2020-04-10,Sierra Leone,8,0,0
2020-04-10,Singapore,2108,492,7
2020-04-10,Slovakia,715,23,2
2020-04-10,Slovenia,1160,137,45
2020-04-10,Somalia,21,1,1
2020-04-10,South Africa,2003,410,24
2020-04-10,South Sudan,4,0,0
2020-04-10,Spain,158273,55668,16081
2020-04-10,Sri Lanka,190,54,7
2020-04-10,Sudan,17,2,2
2020-04-10,Suriname,10,4,1
2020-04-10,Sweden,9685,381,870
2020-04-10,Switzerland,24551,11100,1002
2020-04-10,Syria,19,4,2
2020-04-10,Taiwan*,382,91,6
2020-04-10,Tanzania,32,5,3
2020-04-10,Thailand,2473,1013,33
2020-04-10,Timor-Leste,2,1,0
2020-04-10,Togo,76,25,3
2020-04-10,Trinidad and Tobago,109,1,8
2020-04-10,Tunisia,671,25,25
2020-04-10,Turkey,47029,2423,1006
2020-04-10,US,496535,28790,18586
2020-04-10,Uganda,53,0,0
2020-04-10,Ukraine,2203,61,69
2020-04-10,United Arab Emirates,3360,418,16
2020-04-10,United Kingdom,74605,588,8974
2020-04-10,Uruguay,473,206,7
2020-04-10,Uzbekistan,624,42,3
2020-04-10,Venezuela,171,84,9
2020-04-10,Vietnam,257,144,0
2020-04-10,West Bank and Gaza,267,45,2
2020-04-10,Western Sahara,4,0,0
2020-04-10,Yemen,1,0,0
2020-04-10,Zambia,40,25,2
2020-04-10,Zimbabwe,13,0,3
2020-04-11,Afghanistan,555,32,18
2020-04-11,Albania,433,197,23
2020-04-11,Algeria,1825,460,275
2020-04-11,Andorra,601,71,26
2020-04-11,Angola,19,4,2
2020-04-11,Antigua and Barbuda,21,0,2
2020-04-11,Argentina,1975,440,83
2020-04-11,Armenia,967,173,13
2020-04-11,Australia,6303,1806,57
2020-04-11,Austria,13806,6604,337
2020-04-11,Azerbaijan,1058,200,11
2020-04-11,Bahamas,46,5,8
2020-04-11,Bahrain,1040,555,6
2020-04-11,Bangladesh,482,36,30
2020-04-11,Barbados,68,11,4
2020-04-11,Belarus,2226,172,23
2020-04-11,Belgium,28018,5986,3346
2020-04-11,Belize,13,0,2
2020-04-11,Benin,35,5,1
2020-04-11,Bhutan,5,2,0
2020-04-11,Bolivia,275,2,20
2020-04-11,Bosnia and Herzegovina,946,139,37
2020-04-11,Botswana,13,0,1
2020-04-11,Brazil,20727,173,1124
2020-04-11,Brunei,136,104,1
2020-04-11,Bulgaria,661,62,28
2020-04-11,Burkina Faso,484,155,27
2020-04-11,Burma,38,2,3
2020-04-11,Burundi,5,0,0
2020-04-11,Cabo Verde,8,1,1
2020-04-11,Cambodia,120,75,0
2020-04-11,Cameroon,820,98,12
2020-04-11,Canada,23316,6589,654
2020-04-11,Central African Republic,8,0,0
2020-04-11,Chad,11,2,0
2020-04-11,Chile,6927,1864,73
2020-04-11,China,83014,77877,3343
2020-04-11,Colombia,2709,214,100
2020-04-11,Congo (Brazzaville),60,5,5
2020-04-11,Congo (Kinshasa),223,16,20
2020-04-11,Costa Rica,577,49,3
2020-04-11,Cote d'Ivoire,533,58,4
2020-04-11,Croatia,1534,323,21
2020-04-11,Cuba,620,77,16
2020-04-11,Cyprus,616,61,10
2020-04-11,Czechia,5831,411,129
2020-04-11,Denmark,6191,2111,260
2020-04-11,Diamond Princess,712,619,11
2020-04-11,Djibouti,187,36,2
2020-04-11,Dominica,16,5,0
2020-04-11,Dominican Republic,2759,108,135
2020-04-11,Ecuador,7257,411,315
2020-04-11,Egypt,1939,426,146
2020-04-11,El Salvador,118,19,6
2020-04-11,Equatorial Guinea,18,3,0
2020-04-11,Eritrea,34,0,0
2020-04-11,Estonia,1304,93,24
2020-04-11,Eswatini,12,7,0
2020-04-11,Ethiopia,69,10,3
2020-04-11,Fiji,16,0,0
2020-04-11,Finland,2905,300,49
2020-04-11,France,130727,26663,13851
2020-04-11,Gabon,46,1,1
2020-04-11,Gambia,9,2,1
2020-04-11,Georgia,242,60,3
2020-04-11,Germany,124908,57400,2736
2020-04-11,Ghana,408,4,8
2020-04-11,Greece,2081,269,93
2020-04-11,Grenada,14,0,0
2020-04-11,Guatemala,137,19,3
2020-04-11,Guinea,250,17,0
2020-04-11,Guinea-Bissau,38,0,0
2020-04-11,Guyana,45,8,6
2020-04-11,Haiti,33,0,2
2020-04-11,Holy See,8,2,0
2020-04-11,Honduras,392,7,24
2020-04-11,Hungary,1310,115,85
2020-04-11,Iceland,1689,841,8
2020-04-11,India,8446,969,288
2020-04-11,Indonesia,3842,286,327
2020-04-11,Iran,70029,41947,4357
2020-04-11,Iraq,1318,601,72
2020-04-11,Ireland,8928,25,320
2020-04-11,Israel,10743,1341,101
2020-04-11,Italy,152271,32534,19468
2020-04-11,Jamaica,65,13,4
2020-04-11,Japan,6005,762,99
2020-04-11,Jordan,381,177,7
2020-04-11,Kazakhstan,865,81,10
2020-04-11,Kenya,191,24,7
2020-04-11,"Korea, South",10480,7243,211
2020-04-11,Kosovo,283,58,7
2020-04-11,Kuwait,1154,133,1
2020-04-11,Kyrgyzstan,339,44,5
2020-04-11,Laos,18,0,0
2020-04-11,Latvia,630,16,3
2020-04-11,Lebanon,619,77,20
2020-04-11,Liberia,48,3,5
2020-04-11,Libya,24,8,1
2020-04-11,Liechtenstein,79,55,1
2020-04-11,Lithuania,1026,54,23
2020-04-11,Luxembourg,3270,500,62
2020-04-11,MS Zaandam,9,0,2
2020-04-11,Madagascar,102,11,0
2020-04-11,Malawi,12,0,2
2020-04-11,Malaysia,4530,1995,73
2020-04-11,Maldives,19,13,0
2020-04-11,Mali,87,22,7
2020-04-11,Malta,370,16,3
2020-04-11,Mauritania,7,2,1
2020-04-11,Mauritius,319,28,9
2020-04-11,Mexico,3844,633,233
2020-04-11,Moldova,1560,75,30
2020-04-11,Monaco,92,5,1
2020-04-11,Mongolia,16,4,0
2020-04-11,Montenegro,263,5,2
2020-04-11,Morocco,1545,146,111
2020-04-11,Mozambique,20,2,0
2020-04-11,Namibia,16,3,0
2020-04-11,Nepal,9,1,0
2020-04-11,Netherlands,24571,291,2653
2020-04-11,New Zealand,1312,422,4
2020-04-11,Nicaragua,8,0,1
2020-04-11,Niger,491,41,11
2020-04-11,Nigeria,318,70,10
2020-04-11,North Macedonia,760,41,34
2020-04-11,Norway,6409,32,119
2020-04-11,Oman,546,109,3
2020-04-11,Pakistan,5011,762,86
2020-04-11,Panama,2974,17,74
2020-04-11,Papua New Guinea,2,0,0
2020-04-11,Paraguay,133,18,6
2020-04-11,Peru,6848,1739,181
2020-04-11,Philippines,4428,157,247
2020-04-11,Poland,6356,375,208
2020-04-11,Portugal,15987,266,470
2020-04-11,Qatar,2728,247,6
2020-04-11,Romania,5990,758,291
2020-04-11,Russia,13584,1045,106
2020-04-11,Rwanda,120,18,0
2020-04-11,Saint Kitts and Nevis,12,0,0
2020-04-11,Saint Lucia,15,1,0
2020-04-11,Saint Vincent and the Grenadines,12,1,0
2020-04-11,San Marino,356,53,35
2020-04-11,Sao Tome and Principe,4,0,0
2020-04-11,Saudi Arabia,4033,720,52
2020-04-11,Senegal,278,152,2
2020-04-11,Serbia,3380,0,74
2020-04-11,Seychelles,11,0,0
2020-04-11,Sierra Leone,8,0,0
2020-04-11,Singapore,2299,528,8
2020-04-11,Slovakia,728,23,2
2020-04-11,Slovenia,1188,148,50
2020-04-11,Somalia,21,1,1
2020-04-11,South Africa,2028,410,25
2020-04-11,South Sudan,4,0,0
2020-04-11,Spain,163027,59109,16606
2020-04-11,Sri Lanka,198,54,7
2020-04-11,Sudan,19,2,2
2020-04-11,Suriname,10,4,1
2020-04-11,Sweden,10151,381,887
2020-04-11,Switzerland,25107,12100,1036
2020-04-11,Syria,25,5,2
2020-04-11,Taiwan*,385,99,6
2020-04-11,Tanzania,32,5,3
