Date,Country,Confirmed,Recovered,Deaths
2020-03-18,Saint Vincent and the Grenadines,1,0,0
2020-03-18,San Marino,119,4,11
2020-03-18,Sao Tome and Principe,0,0,0
2020-03-18,Saudi Arabia,171,6,0
2020-03-18,Senegal,31,2,0
2020-03-18,Serbia,83,1,0
2020-03-18,Seychelles,4,0,0
2020-03-18,Sierra Leone,0,0,0
2020-03-18,Singapore,313,114,0
2020-03-18,Slovakia,105,0,1
2020-03-18,Slovenia,275,0,1
2020-03-18,Somalia,1,0,0
2020-03-18,South Africa,116,0,0
2020-03-18,South Sudan,0,0,0
2020-03-18,Spain,13910,1081,623
2020-03-18,Sri Lanka,51,1,0
2020-03-18,Sudan,2,0,1
2020-03-18,Suriname,1,0,0
2020-03-18,Sweden,1279,1,10
2020-03-18,Switzerland,3028,15,28
2020-03-18,Syria,0,0,0
2020-03-18,Taiwan*,100,22,1
2020-03-18,Tanzania,3,0,0
2020-03-18,Thailand,212,42,1
2020-03-18,Timor-Leste,0,0,0
2020-03-18,Togo,1,0,0
2020-03-18,Trinidad and Tobago,7,0,0
2020-03-18,Tunisia,29,0,0
2020-03-18,Turkey,98,0,1
2020-03-18,US,7783,105,118
2020-03-18,Uganda,0,0,0
2020-03-18,Ukraine,14,0,2
2020-03-18,United Arab Emirates,113,26,0
2020-03-18,United Kingdom,2642,67,72
2020-03-18,Uruguay,50,0,0
2020-03-18,Uzbekistan,15,0,0
2020-03-18,Venezuela,36,0,0
2020-03-18,Vietnam,75,16,0
2020-03-18,West Bank and Gaza,41,0,0
2020-03-18,Western Sahara,0,0,0
2020-03-18,Yemen,0,0,0
2020-03-18,Zambia,2,0,0
2020-03-18,Zimbabwe,0,0,0
2020-03-19,Afghanistan,22,1,0
2020-03-19,Albania,64,0,2
2020-03-19,Algeria,87,32,9
2020-03-19,Andorra,53,1,0
2020-03-19,Angola,0,0,0
2020-03-19,Antigua and Barbuda,1,0,0
2020-03-19,Argentina,97,3,3
2020-03-19,Armenia,115,1,0
2020-03-19,Australia,681,26,6
2020-03-19,Austria,2013,9,6
2020-03-19,Azerbaijan,44,6,1
2020-03-19,Bahamas,3,0,0
2020-03-19,Bahrain,278,100,1
2020-03-19,Bangladesh,17,3,1
2020-03-19,Barbados,5,0,0
2020-03-19,Belarus,51,5,0
2020-03-19,Belgium,1795,31,21
2020-03-19,Belize,0,0,0
2020-03-19,Benin,2,0,0
2020-03-19,Bhutan,1,0,0
2020-03-19,Bolivia,12,0,0
2020-03-19,Bosnia and Herzegovina,63,2,0
2020-03-19,Botswana,0,0,0
2020-03-19,Brazil,621,2,6
2020-03-19,Brunei,75,0,0
2020-03-19,Bulgaria,94,0,3
2020-03-19,Burkina Faso,33,0,1
2020-03-19,Burma,0,0,0
2020-03-19,Burundi,0,0,0
2020-03-19,Cabo Verde,0,0,0
2020-03-19,Cambodia,37,1,0
2020-03-19,Cameroon,13,0,0
2020-03-19,Canada,800,9,9
2020-03-19,Central African Republic,1,0,0
2020-03-19,Chad,1,0,0
2020-03-19,Chile,238,0,0
2020-03-19,China,81156,70535,3249
2020-03-19,Colombia,102,1,0
2020-03-19,Congo (Brazzaville),3,0,0
2020-03-19,Congo (Kinshasa),14,0,0
2020-03-19,Costa Rica,69,0,1
2020-03-19,Cote d'Ivoire,9,1,0
2020-03-19,Croatia,105,5,1
2020-03-19,Cuba,11,0,1
2020-03-19,Cyprus,67,0,0
2020-03-19,Czechia,694,3,0
2020-03-19,Denmark,1225,1,6
2020-03-19,Diamond Princess,712,325,7
2020-03-19,Djibouti,1,0,0
2020-03-19,Dominica,0,0,0
2020-03-19,Dominican Republic,34,0,2
2020-03-19,Ecuador,199,0,3
2020-03-19,Egypt,256,32,6
2020-03-19,El Salvador,1,0,0
2020-03-19,Equatorial Guinea,6,0,0
2020-03-19,Eritrea,0,0,0
2020-03-19,Estonia,267,1,0
2020-03-19,Eswatini,1,0,0
2020-03-19,Ethiopia,6,0,0
2020-03-19,Fiji,1,0,0
2020-03-19,Finland,400,10,0
2020-03-19,France,10970,12,244
2020-03-19,Gabon,1,0,0
2020-03-19,Gambia,1,0,0
2020-03-19,Georgia,40,1,0
2020-03-19,Germany,15320,113,44
2020-03-19,Ghana,11,0,0
2020-03-19,Greece,418,8,6
2020-03-19,Grenada,0,0,0
2020-03-19,Guatemala,9,0,1
2020-03-19,Guinea,1,0,0
2020-03-19,Guinea-Bissau,0,0,0
2020-03-19,Guyana,7,0,1
2020-03-19,Haiti,0,0,0
2020-03-19,Holy See,1,0,0
2020-03-19,Honduras,12,0,0
2020-03-19,Hungary,73,2,1
2020-03-19,Iceland,330,5,1
2020-03-19,India,194,15,4
2020-03-19,Indonesia,311,11,25
2020-03-19,Iran,18407,5710,1284
2020-03-19,Iraq,192,43,13
2020-03-19,Ireland,557,5,3
2020-03-19,Israel,427,11,0
2020-03-19,Italy,41035,4440,3405
2020-03-19,Jamaica,15,2,1
2020-03-19,Japan,924,150,29
2020-03-19,Jordan,69,1,0
2020-03-19,Kazakhstan,44,0,0
2020-03-19,Kenya,7,0,0
2020-03-19,"Korea, South",8565,1540,91
2020-03-19,Kosovo,0,0,0
2020-03-19,Kuwait,148,18,0
2020-03-19,Kyrgyzstan,3,0,0
2020-03-19,Laos,0,0,0
2020-03-19,Latvia,86,1,0
2020-03-19,Lebanon,157,4,4
2020-03-19,Liberia,2,0,0
2020-03-19,Libya,0,0,0
2020-03-19,Liechtenstein,28,0,0
2020-03-19,Lithuania,36,1,0
2020-03-19,Luxembourg,335,0,4
2020-03-19,MS Zaandam,0,0,0
2020-03-19,Madagascar,0,0,0
2020-03-19,Malawi,0,0,0
2020-03-19,Malaysia,900,75,2
2020-03-19,Maldives,13,0,0
2020-03-19,Mali,0,0,0
2020-03-19,Malta,53,2,0
2020-03-19,Mauritania,2,0,0
2020-03-19,Mauritius,3,0,0
2020-03-19,Mexico,118,4,1
2020-03-19,Moldova,49,1,1
2020-03-19,Monaco,7,0,0
2020-03-19,Mongolia,6,0,0
2020-03-19,Montenegro,3,0,0
2020-03-19,Morocco,63,1,2
2020-03-19,Mozambique,0,0,0
2020-03-19,Namibia,3,0,0
2020-03-19,Nepal,1,1,0
2020-03-19,Netherlands,2467,2,77
2020-03-19,New Zealand,28,0,0
2020-03-19,Nicaragua,1,0,0
2020-03-19,Niger,0,0,0
2020-03-19,Nigeria,8,1,0
2020-03-19,North Macedonia,48,1,0
2020-03-19,Norway,1746,1,7
2020-03-19,Oman,48,12,0
2020-03-19,Pakistan,454,13,2
2020-03-19,Panama,109,0,1
2020-03-19,Papua New Guinea,0,0,0
2020-03-19,Paraguay,11,0,0
2020-03-19,Peru,234,1,0
2020-03-19,Philippines,217,8,17
2020-03-19,Poland,355,1,5
2020-03-19,Portugal,785,3,3
2020-03-19,Qatar,460,4,0
2020-03-19,Romania,277,25,0
2020-03-19,Russia,199,9,1
2020-03-19,Rwanda,8,0,0
2020-03-19,Saint Kitts and Nevis,0,0,0
2020-03-19,Saint Lucia,2,0,0
2020-03-19,Saint Vincent and the Grenadines,1,0,0
2020-03-19,San Marino,119,4,11
2020-03-19,Sao Tome and Principe,0,0,0
2020-03-19,Saudi Arabia,274,6,0
2020-03-19,Senegal,31,2,0
2020-03-19,Serbia,103,1,0
2020-03-19,Seychelles,6,0,0
2020-03-19,Sierra Leone,0,0,0
2020-03-19,Singapore,345,114,0
2020-03-19,Slovakia,123,0,1
2020-03-19,Slovenia,286,0,1
2020-03-19,Somalia,1,0,0
2020-03-19,South Africa,150,0,0
2020-03-19,South Sudan,0,0,0
2020-03-19,Spain,17963,1107,830
2020-03-19,Sri Lanka,60,3,0
2020-03-19,Sudan,2,0,1
2020-03-19,Suriname,1,0,0
2020-03-19,Sweden,1439,16,11
2020-03-19,Switzerland,4075,15,41
2020-03-19,Syria,0,0,0
2020-03-19,Taiwan*,108,26,1
2020-03-19,Tanzania,6,0,0
2020-03-19,Thailand,272,42,1
2020-03-19,Timor-Leste,0,0,0
2020-03-19,Togo,1,0,0
2020-03-19,Trinidad and Tobago,9,0,0
2020-03-19,Tunisia,39,0,1
2020-03-19,Turkey,192,0,3
2020-03-19,US,13747,121,200
2020-03-19,Uganda,0,0,0
2020-03-19,Ukraine,16,0,2
2020-03-19,United Arab Emirates,140,31,0
2020-03-19,United Kingdom,2716,67,138
2020-03-19,Uruguay,79,0,0
2020-03-19,Uzbekistan,23,0,0
2020-03-19,Venezuela,42,0,0
2020-03-19,Vietnam,85,16,0
2020-03-19,West Bank and Gaza,44,0,0
2020-03-19,Western Sahara,0,0,0
2020-03-19,Yemen,0,0,0
2020-03-19,Zambia,2,0,0
2020-03-19,Zimbabwe,0,0,0
2020-03-20,Afghanistan,24,1,0
2020-03-20,Albania,70,0,2
2020-03-20,Algeria,90,32,11
2020-03-20,Andorra,75,1,0
2020-03-20,Angola,1,0,0
2020-03-20,Antigua and Barbuda,1,0,0
2020-03-20,Argentina,128,3,3
2020-03-20,Armenia,136,1,0
2020-03-20,Australia,791,26,7
2020-03-20,Austria,2388,9,6
2020-03-20,Azerbaijan,44,6,1
2020-03-20,Bahamas,3,0,0
2020-03-20,Bahrain,285,100,1
2020-03-20,Bangladesh,20,3,1
2020-03-20,Barbados,5,0,0
2020-03-20,Belarus,69,5,0
2020-03-20,Belgium,2257,1,37
2020-03-20,Belize,0,0,0
2020-03-20,Benin,2,0,0
2020-03-20,Bhutan,2,0,0
2020-03-20,Bolivia,15,0,0
2020-03-20,Bosnia and Herzegovina,89,2,0
2020-03-20,Botswana,0,0,0
2020-03-20,Brazil,793,2,11
2020-03-20,Brunei,78,1,0
2020-03-20,Bulgaria,127,0,3
2020-03-20,Burkina Faso,40,0,1
2020-03-20,Burma,0,0,0
2020-03-20,Burundi,0,0,0
2020-03-20,Cabo Verde,1,0,0
2020-03-20,Cambodia,51,1,0
2020-03-20,Cameroon,20,0,0
2020-03-20,Canada,943,9,12
2020-03-20,Central African Republic,3,0,0
2020-03-20,Chad,1,0,0
2020-03-20,Chile,434,6,0
2020-03-20,China,81250,71266,3253
2020-03-20,Colombia,128,1,0
2020-03-20,Congo (Brazzaville),3,0,0
2020-03-20,Congo (Kinshasa),18,0,0
2020-03-20,Costa Rica,89,0,1
2020-03-20,Cote d'Ivoire,9,1,0
2020-03-20,Croatia,128,5,1
2020-03-20,Cuba,16,0,1
2020-03-20,Cyprus,67,0,0
2020-03-20,Czechia,833,4,0
2020-03-20,Denmark,1337,1,9
2020-03-20,Diamond Princess,712,325,7
2020-03-20,Djibouti,1,0,0
2020-03-20,Dominica,0,0,0
2020-03-20,Dominican Republic,72,0,2
2020-03-20,Ecuador,367,0,5
2020-03-20,Egypt,285,39,8
2020-03-20,El Salvador,1,0,0
2020-03-20,Equatorial Guinea,6,0,0
2020-03-20,Eritrea,0,0,0
2020-03-20,Estonia,283,1,0
2020-03-20,Eswatini,1,0,0
2020-03-20,Ethiopia,9,0,0
2020-03-20,Fiji,1,0,0
2020-03-20,Finland,450,10,0
2020-03-20,France,12758,12,451
2020-03-20,Gabon,3,0,1
2020-03-20,Gambia,1,0,0
2020-03-20,Georgia,43,1,0
2020-03-20,Germany,19848,180,67
2020-03-20,Ghana,16,0,0
2020-03-20,Greece,495,19,6
2020-03-20,Grenada,0,0,0
2020-03-20,Guatemala,12,0,1
2020-03-20,Guinea,1,0,0
2020-03-20,Guinea-Bissau,0,0,0
2020-03-20,Guyana,7,0,1
2020-03-20,Haiti,2,0,0
2020-03-20,Holy See,1,0,0
2020-03-20,Honduras,24,0,0
2020-03-20,Hungary,85,2,3
2020-03-20,Iceland,409,5,0
2020-03-20,India,244,20,5
2020-03-20,Indonesia,369,15,32
2020-03-20,Iran,19644,6745,1433
2020-03-20,Iraq,208,49,17
2020-03-20,Ireland,683,5,3
2020-03-20,Israel,529,14,0
2020-03-20,Italy,47021,4440,4032
2020-03-20,Jamaica,16,2,1
2020-03-20,Japan,963,191,33
2020-03-20,Jordan,85,1,0
2020-03-20,Kazakhstan,49,0,3
2020-03-20,Kenya,7,0,0
2020-03-20,"Korea, South",8652,1540,94
2020-03-20,Kosovo,0,0,0
2020-03-20,Kuwait,159,18,0
2020-03-20,Kyrgyzstan,6,0,0
2020-03-20,Laos,0,0,0
2020-03-20,Latvia,111,1,0
2020-03-20,Lebanon,163,4,4
2020-03-20,Liberia,2,0,0
2020-03-20,Libya,0,0,0
2020-03-20,Liechtenstein,28,0,0
2020-03-20,Lithuania,49,1,0
2020-03-20,Luxembourg,484,0,4
2020-03-20,MS Zaandam,0,0,0
2020-03-20,Madagascar,3,0,0
2020-03-20,Malawi,0,0,0
2020-03-20,Malaysia,1030,87,3
2020-03-20,Maldives,13,0,0
2020-03-20,Mali,0,0,0
2020-03-20,Malta,64,2,0
2020-03-20,Mauritania,2,0,0
2020-03-20,Mauritius,12,0,0
2020-03-20,Mexico,164,4,1
2020-03-20,Moldova,66,1,1
2020-03-20,Monaco,11,0,0
2020-03-20,Mongolia,6,0,0
2020-03-20,Montenegro,14,0,0
2020-03-20,Morocco,77,1,3
2020-03-20,Mozambique,0,0,0
2020-03-20,Namibia,3,0,0
2020-03-20,Nepal,1,1,0
2020-03-20,Netherlands,3003,2,107
2020-03-20,New Zealand,39,0,0
2020-03-20,Nicaragua,1,0,0
2020-03-20,Niger,1,0,0
2020-03-20,Nigeria,12,1,0
2020-03-20,North Macedonia,67,1,0
2020-03-20,Norway,1914,1,7
2020-03-20,Oman,48,12,0
2020-03-20,Pakistan,501,13,3
2020-03-20,Panama,137,0,1
2020-03-20,Papua New Guinea,1,0,0
2020-03-20,Paraguay,13,0,0
2020-03-20,Peru,234,1,3
2020-03-20,Philippines,230,8,18
2020-03-20,Poland,425,1,5
2020-03-20,Portugal,1020,5,6
2020-03-20,Qatar,470,10,0
2020-03-20,Romania,308,25,0
2020-03-20,Russia,253,9,1
2020-03-20,Rwanda,17,0,0
2020-03-20,Saint Kitts and Nevis,0,0,0
2020-03-20,Saint Lucia,2,0,0
2020-03-20,Saint Vincent and the Grenadines,1,0,0
2020-03-20,San Marino,144,4,14
2020-03-20,Sao Tome and Principe,0,0,0
2020-03-20,Saudi Arabia,344,8,0
2020-03-20,Senegal,38,2,0
2020-03-20,Serbia,135,1,1
2020-03-20,Seychelles,7,0,0
2020-03-20,Sierra Leone,0,0,0
2020-03-20,Singapore,385,124,0
2020-03-20,Slovakia,137,0,1
2020-03-20,Slovenia,341,0,1
2020-03-20,Somalia,1,0,0
2020-03-20,South Africa,202,0,0
2020-03-20,South Sudan,0,0,0
2020-03-20,Spain,20410,1588,1043
2020-03-20,Sri Lanka,73,3,0
2020-03-20,Sudan,2,0,1
2020-03-20,Suriname,4,0,0
2020-03-20,Sweden,1639,16,16
2020-03-20,Switzerland,5294,15,54
2020-03-20,Syria,0,0,0
2020-03-20,Taiwan*,135,26,2
2020-03-20,Tanzania,6,0,0
2020-03-20,Thailand,322,42,1
2020-03-20,Timor-Leste,0,0,0
2020-03-20,Togo,9,1,0
2020-03-20,Trinidad and Tobago,9,0,0
2020-03-20,Tunisia,54,0,1
2020-03-20,Turkey,359,0,4
2020-03-20,US,19273,147,244
2020-03-20,Uganda,0,0,0
2020-03-20,Ukraine,29,0,3
2020-03-20,United Arab Emirates,140,31,2
2020-03-20,United Kingdom,4014,67,178
2020-03-20,Uruguay,94,0,0
2020-03-20,Uzbekistan,33,0,0
2020-03-20,Venezuela,42,0,0
2020-03-20,Vietnam,91,16,0
2020-03-20,West Bank and Gaza,47,17,0
2020-03-20,Western Sahara,0,0,0
2020-03-20,Yemen,0,0,0
2020-03-20,Zambia,2,0,0
2020-03-20,Zimbabwe,1,0,0
2020-03-21,Afghanistan,24,1,0
2020-03-21,Albania,76,2,2
2020-03-21,Algeria,139,32,15
2020-03-21,Andorra,88,1,0
2020-03-21,Angola,2,0,0
2020-03-21,Antigua and Barbuda,1,0,0
2020-03-21,Argentina,158,3,4
2020-03-21,Armenia,160,1,0
2020-03-21,Australia,1071,26,7
2020-03-21,Austria,2814,9,8
2020-03-21,Azerbaijan,53,11,1
2020-03-21,Bahamas,4,0,0
2020-03-21,Bahrain,305,125,1
2020-03-21,Bangladesh,25,3,2
2020-03-21,Barbados,6,0,0
2020-03-21,Belarus,76,15,0
2020-03-21,Belgium,2815,263,67
2020-03-21,Belize,0,0,0
2020-03-21,Benin,2,0,0
2020-03-21,Bhutan,2,0,0
2020-03-21,Bolivia,19,0,0
2020-03-21,Bosnia and Herzegovina,93,2,1
2020-03-21,Botswana,0,0,0
2020-03-21,Brazil,1021,2,15
2020-03-21,Brunei,83,2,0
2020-03-21,Bulgaria,163,3,3
2020-03-21,Burkina Faso,64,5,2
2020-03-21,Burma,0,0,0
2020-03-21,Burundi,0,0,0
2020-03-21,Cabo Verde,3,0,0
2020-03-21,Cambodia,53,1,0
2020-03-21,Cameroon,27,0,0
2020-03-21,Canada,1277,10,19
2020-03-21,Central African Republic,3,0,0
2020-03-21,Chad,1,0,0
2020-03-21,Chile,537,6,0
2020-03-21,China,81305,71857,3259
2020-03-21,Colombia,196,1,0
2020-03-21,Congo (Brazzaville),3,0,0
2020-03-21,Congo (Kinshasa),23,0,1
2020-03-21,Costa Rica,117,2,2
2020-03-21,Cote d'Ivoire,14,1,0
2020-03-21,Croatia,206,5,1
2020-03-21,Cuba,21,0,1
2020-03-21,Cyprus,84,0,0
2020-03-21,Czechia,995,6,0
2020-03-21,Denmark,1420,1,13
2020-03-21,Diamond Princess,712,325,8
2020-03-21,Djibouti,1,0,0
2020-03-21,Dominica,0,0,0
2020-03-21,Dominican Republic,112,0,2
2020-03-21,Ecuador,506,3,7
2020-03-21,Egypt,294,41,10
2020-03-21,El Salvador,3,0,0
2020-03-21,Equatorial Guinea,6,0,0
2020-03-21,Eritrea,1,0,0
2020-03-21,Estonia,306,1,0
2020-03-21,Eswatini,1,0,0
2020-03-21,Ethiopia,9,0,0
2020-03-21,Fiji,1,0,0
2020-03-21,Finland,523,10,1
2020-03-21,France,14463,12,563
2020-03-21,Gabon,4,0,1
2020-03-21,Gambia,1,0,0
2020-03-21,Georgia,49,1,0
2020-03-21,Germany,22213,233,84
2020-03-21,Ghana,19,0,1
2020-03-21,Greece,530,19,13
2020-03-21,Grenada,0,0,0
2020-03-21,Guatemala,17,0,1
2020-03-21,Guinea,2,0,0
2020-03-21,Guinea-Bissau,0,0,0
2020-03-21,Guyana,7,0,1
2020-03-21,Haiti,2,0,0
2020-03-21,Holy See,1,0,0
2020-03-21,Honduras,24,0,0
2020-03-21,Hungary,103,7,4
2020-03-21,Iceland,473,22,1
2020-03-21,India,330,23,4
2020-03-21,Indonesia,450,15,38
2020-03-21,Iran,20610,7635,1556
2020-03-21,Iraq,214,51,17
2020-03-21,Ireland,785,5,3
2020-03-21,Israel,712,36,1
2020-03-21,Italy,53578,6072,4825
2020-03-21,Jamaica,16,2,1
2020-03-21,Japan,1007,232,35
2020-03-21,Jordan,85,1,0
2020-03-21,Kazakhstan,53,0,0
2020-03-21,Kenya,7,0,0
2020-03-21,"Korea, South",8799,1540,102
2020-03-21,Kosovo,0,0,0
2020-03-21,Kuwait,176,27,0
2020-03-21,Kyrgyzstan,14,0,0
2020-03-21,Laos,0,0,0
2020-03-21,Latvia,124,1,0
2020-03-21,Lebanon,187,4,4
2020-03-21,Liberia,3,0,0
2020-03-21,Libya,0,0,0
2020-03-21,Liechtenstein,37,0,0
2020-03-21,Lithuania,83,1,1
2020-03-21,Luxembourg,670,0,8
2020-03-21,MS Zaandam,0,0,0
2020-03-21,Madagascar,3,0,0
2020-03-21,Malawi,0,0,0
2020-03-21,Malaysia,1183,114,4
2020-03-21,Maldives,13,0,0
2020-03-21,Mali,0,0,0
2020-03-21,Malta,73,2,0
2020-03-21,Mauritania,2,0,0
2020-03-21,Mauritius,14,0,1
2020-03-21,Mexico,203,4,2
2020-03-21,Moldova,80,1,1
2020-03-21,Monaco,11,0,0
2020-03-21,Mongolia,10,0,0
2020-03-21,Montenegro,14,0,0
2020-03-21,Morocco,96,3,3
2020-03-21,Mozambique,0,0,0
2020-03-21,Namibia,3,0,0
2020-03-21,Nepal,1,1,0
2020-03-21,Netherlands,3640,2,137
2020-03-21,New Zealand,52,0,0
2020-03-21,Nicaragua,2,0,0
2020-03-21,Niger,1,0,0
2020-03-21,Nigeria,22,1,0
2020-03-21,North Macedonia,85,1,0
2020-03-21,Norway,2118,1,7
2020-03-21,Oman,52,12,0
2020-03-21,Pakistan,730,13,3
2020-03-21,Panama,200,0,1
2020-03-21,Papua New Guinea,1,0,0
2020-03-21,Paraguay,18,0,1
2020-03-21,Peru,318,1,5
2020-03-21,Philippines,307,13,19
2020-03-21,Poland,536,1,5
2020-03-21,Portugal,1280,5,12
2020-03-21,Qatar,481,27,0
2020-03-21,Romania,367,52,0
2020-03-21,Russia,306,12,1
2020-03-21,Rwanda,17,0,0
2020-03-21,Saint Kitts and Nevis,0,0,0
2020-03-21,Saint Lucia,2,0,0
2020-03-21,Saint Vincent and the Grenadines,1,0,0
2020-03-21,San Marino,144,4,20
2020-03-21,Sao Tome and Principe,0,0,0
2020-03-21,Saudi Arabia,392,16,0
2020-03-21,Senegal,47,5,0
2020-03-21,Serbia,171,1,1
2020-03-21,Seychelles,7,0,0
2020-03-21,Sierra Leone,0,0,0
2020-03-21,Singapore,432,140,2
2020-03-21,Slovakia,178,0,1
2020-03-21,Slovenia,383,0,1
2020-03-21,Somalia,1,0,0
2020-03-21,South Africa,240,0,0
2020-03-21,South Sudan,0,0,0
2020-03-21,Spain,25374,2125,1375
2020-03-21,Sri Lanka,77,1,0
2020-03-21,Sudan,2,0,1
2020-03-21,Suriname,4,0,0
2020-03-21,Sweden,1763,16,20
2020-03-21,Switzerland,6575,15,75
2020-03-21,Syria,0,0,0
2020-03-21,Taiwan*,153,28,2
2020-03-21,Tanzania,6,0,0
2020-03-21,Thailand,411,42,1
2020-03-21,Timor-Leste,0,0,0
2020-03-21,Togo,16,1,0
2020-03-21,Trinidad and Tobago,49,1,0
2020-03-21,Tunisia,60,0,1
2020-03-21,Turkey,670,0,9
2020-03-21,US,25600,176,307
2020-03-21,Uganda,1,0,0
2020-03-21,Ukraine,47,1,3
2020-03-21,United Arab Emirates,153,38,2
2020-03-21,United Kingdom,5067,67,234
2020-03-21,Uruguay,110,0,0
2020-03-21,Uzbekistan,43,0,0
2020-03-21,Venezuela,70,0,0
2020-03-21,Vietnam,94,17,0
2020-03-21,West Bank and Gaza,48,17,0
2020-03-21,Western Sahara,0,0,0
2020-03-21,Yemen,0,0,0
2020-03-21,Zambia,2,0,0
2020-03-21,Zimbabwe,3,0,0
2020-03-22,Afghanistan,40,1,1
